Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_id_unique,Sample Name,SRA Study,SampleID (run)
SRR11115840,AMPLICON,436,60192139,PRJNA607574,SAMN14139318,Metagenome or environmental,26202750,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7752516,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1842X..pool893,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1842X,1842X,SRP250041,
SRR11115841,AMPLICON,436,22179095,PRJNA607574,SAMN14139317,Metagenome or environmental,9053857,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7752515,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1842W..pool893,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1842W,1842W,SRP250041,
SRR11115842,AMPLICON,436,11330326,PRJNA607574,SAMN14139316,Metagenome or environmental,4611927,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7752514,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1842V..pool893,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1842V,1842V,SRP250041,
SRR11115843,AMPLICON,438,334474,PRJNA607574,SAMN14139315,Metagenome or environmental,220093,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7752513,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1842U..pool893,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1842U,1842U,SRP250041,
SRR11115844,AMPLICON,436,25929970,PRJNA607574,SAMN14139314,Metagenome or environmental,10769893,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7752512,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1842T..pool893,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1842T,1842T,SRP250041,
SRR11115845,AMPLICON,436,8180038,PRJNA607574,SAMN14139385,Metagenome or environmental,3679445,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753074,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1881B..pool899,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1881B,1881B,SRP250041,
SRR11115846,AMPLICON,436,38726693,PRJNA607574,SAMN14139384,Metagenome or environmental,16815673,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753073,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1881A..pool899,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1881A,1881A,SRP250041,
SRR11115847,AMPLICON,436,45780928,PRJNA607574,SAMN14139383,Metagenome or environmental,24688935,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753072,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1876C..pool915,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1876C,1876C,SRP250041,
SRR11115848,AMPLICON,438,55006086,PRJNA607574,SAMN14139382,Metagenome or environmental,29736074,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753071,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1876B..pool915,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1876B,1876B,SRP250041,
SRR11115849,AMPLICON,436,35392126,PRJNA607574,SAMN14139381,Metagenome or environmental,19594069,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753070,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1876A..pool915,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1876A,1876A,SRP250041,
SRR11115850,AMPLICON,436,39120838,PRJNA607574,SAMN14139380,Metagenome or environmental,18733090,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753069,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873S..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873S,1873S,SRP250041,
SRR11115851,AMPLICON,436,28977608,PRJNA607574,SAMN14139379,Metagenome or environmental,13659446,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753068,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873R..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873R,1873R,SRP250041,
SRR11115852,AMPLICON,435,23129877,PRJNA607574,SAMN14138830,Metagenome or environmental,9853507,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753067,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1351K..pool971,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1351K,1351K,SRP250041,
SRR11115853,AMPLICON,436,52892305,PRJNA607574,SAMN14139378,Metagenome or environmental,23563146,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753066,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873Q..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873Q,1873Q,SRP250041,
SRR11115854,AMPLICON,436,26771429,PRJNA607574,SAMN14139377,Metagenome or environmental,12022917,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753065,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873P..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873P,1873P,SRP250041,
SRR11115855,AMPLICON,436,28284978,PRJNA607574,SAMN14139376,Metagenome or environmental,12602163,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753064,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873O..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873O,1873O,SRP250041,
SRR11115856,AMPLICON,436,23150602,PRJNA607574,SAMN14139375,Metagenome or environmental,10740055,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753063,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873N..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873N,1873N,SRP250041,
SRR11115857,AMPLICON,436,36412276,PRJNA607574,SAMN14139374,Metagenome or environmental,16333877,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753062,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873L..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873L,1873L,SRP250041,
SRR11115858,AMPLICON,436,533570,PRJNA607574,SAMN14139373,Metagenome or environmental,312614,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753061,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873K..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873K,1873K,SRP250041,
SRR11115859,AMPLICON,436,27915035,PRJNA607574,SAMN14139372,Metagenome or environmental,12115478,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753060,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873J..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873J,1873J,SRP250041,
SRR11115860,AMPLICON,436,25739302,PRJNA607574,SAMN14139371,Metagenome or environmental,11200382,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753059,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873I..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873I,1873I,SRP250041,
SRR11115861,AMPLICON,436,20570487,PRJNA607574,SAMN14139370,Metagenome or environmental,8964852,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753058,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873H..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873H,1873H,SRP250041,
SRR11115862,AMPLICON,436,22511954,PRJNA607574,SAMN14139369,Metagenome or environmental,9940414,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753057,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873G..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873G,1873G,SRP250041,
SRR11115863,AMPLICON,436,37410206,PRJNA607574,SAMN14138829,Metagenome or environmental,16929932,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753056,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1351J..pool971,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1351J,1351J,SRP250041,
SRR11115864,AMPLICON,441,74145,PRJNA607574,SAMN14138775,Metagenome or environmental,120082,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753055,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1157J..pool655,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1157J,1157J,SRP250041,
SRR11115865,AMPLICON,436,2469219,PRJNA607574,SAMN14139368,Metagenome or environmental,1138401,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753054,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873F..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873F,1873F,SRP250041,
SRR11115866,AMPLICON,436,13686535,PRJNA607574,SAMN14139367,Metagenome or environmental,6736815,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753053,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873C..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873C,1873C,SRP250041,
SRR11115867,AMPLICON,436,14708410,PRJNA607574,SAMN14139366,Metagenome or environmental,6418609,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753052,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873B..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873B,1873B,SRP250041,
SRR11115868,AMPLICON,436,32202361,PRJNA607574,SAMN14139365,Metagenome or environmental,14912415,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753051,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1873A..pool897,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1873A,1873A,SRP250041,
SRR11115869,AMPLICON,436,19021645,PRJNA607574,SAMN14139364,Metagenome or environmental,8285407,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753050,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872M..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872M,1872M,SRP250041,
SRR11115870,AMPLICON,436,21945546,PRJNA607574,SAMN14139363,Metagenome or environmental,11971913,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753049,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872L..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872L,1872L,SRP250041,
SRR11115871,AMPLICON,436,19816917,PRJNA607574,SAMN14139362,Metagenome or environmental,9348737,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753048,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872K..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872K,1872K,SRP250041,
SRR11115872,AMPLICON,436,19995855,PRJNA607574,SAMN14139361,Metagenome or environmental,8787278,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753047,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872J..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872J,1872J,SRP250041,
SRR11115873,AMPLICON,437,21202991,PRJNA607574,SAMN14139360,Metagenome or environmental,9014501,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753046,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872I..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872I,1872I,SRP250041,
SRR11115874,AMPLICON,436,27491597,PRJNA607574,SAMN14139359,Metagenome or environmental,11852023,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753045,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872H..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872H,1872H,SRP250041,
SRR11115875,AMPLICON,436,37491246,PRJNA607574,SAMN14138828,Metagenome or environmental,18074906,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753044,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1351I..pool971,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1351I,1351I,SRP250041,
SRR11115876,AMPLICON,436,27137212,PRJNA607574,SAMN14139358,Metagenome or environmental,11588214,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753043,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1872G..pool933,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1872G,1872G,SRP250041,
SRR11115877,AMPLICON,436,4973252,PRJNA607574,SAMN14139097,Metagenome or environmental,2032774,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753042,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1734Q..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1734Q,1734Q,SRP250041,
SRR11115878,AMPLICON,436,546478,PRJNA607574,SAMN14139096,Metagenome or environmental,280263,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753041,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1734P..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1734P,1734P,SRP250041,
SRR11115879,AMPLICON,436,1950797,PRJNA607574,SAMN14139095,Metagenome or environmental,791800,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753040,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1734O..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1734O,1734O,SRP250041,
SRR11115880,AMPLICON,436,28090225,PRJNA607574,SAMN14139094,Metagenome or environmental,12612794,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753039,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1734BB..pool860,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1734BB,1734BB,SRP250041,
SRR11115881,AMPLICON,436,141325184,PRJNA607574,SAMN14139093,Metagenome or environmental,59896307,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753038,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1734AA..pool860,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1734AA,1734AA,SRP250041,
SRR11115882,AMPLICON,435,11588654,PRJNA607574,SAMN14139092,Metagenome or environmental,6773637,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753037,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1731M..pool914,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1731M,1731M,SRP250041,
SRR11115883,AMPLICON,436,22114773,PRJNA607574,SAMN14139091,Metagenome or environmental,12953741,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753036,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1731L..pool914,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1731L,1731L,SRP250041,
SRR11115884,AMPLICON,435,6803838,PRJNA607574,SAMN14139090,Metagenome or environmental,2573625,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753035,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1731K..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1731K,1731K,SRP250041,
SRR11115885,AMPLICON,436,6075723,PRJNA607574,SAMN14139089,Metagenome or environmental,2348580,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753034,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1731J..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1731J,1731J,SRP250041,
SRR11115886,AMPLICON,437,35741677,PRJNA607574,SAMN14138801,Metagenome or environmental,19783731,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753033,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1285R..pool938,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1285R,1285R,SRP250041,
SRR11115887,AMPLICON,436,16969676,PRJNA607574,SAMN14139088,Metagenome or environmental,6114139,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753032,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1730E..pool847,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:48:00Z,1,1730E,1730E,SRP250041,
SRR11115888,AMPLICON,436,10027764,PRJNA607574,SAMN14139087,Metagenome or environmental,5557451,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753031,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1726D..pool939,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1726D,1726D,SRP250041,
SRR11115889,AMPLICON,436,28251536,PRJNA607574,SAMN14139086,Metagenome or environmental,16293517,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753030,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1726C..pool939,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:52:00Z,1,1726C,1726C,SRP250041,
SRR11115890,AMPLICON,436,30713473,PRJNA607574,SAMN14139085,Metagenome or environmental,17968976,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753029,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1726B..pool939,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1726B,1726B,SRP250041,
SRR11115891,AMPLICON,436,38341682,PRJNA607574,SAMN14139084,Metagenome or environmental,22644901,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753028,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1726A..pool939,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1726A,1726A,SRP250041,
SRR11115892,AMPLICON,436,109218965,PRJNA607574,SAMN14139083,Metagenome or environmental,55574357,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753027,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1721J..pool846,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T19:49:00Z,1,1721J,1721J,SRP250041,
